model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 4,  0.48382027319656895 ± 0.10721918062070156 , 0.6451269526331134 ± 0.0970226926457023 , 0.6412339261912129 ± 0.09099333507642343 , 0.6520378372633442 ± 0.11212746794792317 , 0.6451269526331134 ± 0.0970226926457023 , 0.024951171 ± 0.0051790676 , -3.4 ± 11.128342194594845 , 10.6 ± 4.8 , -128.0 ± 128.9821693103353 , 149.2 ± 103.72926298783771 , 0.0 ± 8.555699854482976 , 6.8 ± 5.192301994298868 , -0.4 ± 1.3564659966250536 , 1.2 ± 0.7483314773547883
fold 5,  0.4613924404018535 ± 0.03054085779792511 , 0.6308388925230698 ± 0.02887409903920447 , 0.8249109196886402 ± 0.05257842125434085 , 0.5121110935831581 ± 0.030624160553815113 , 0.6308388925230699 ± 0.028874099039204494 , 0.019677734 ± 0.008490673 , -5.6 ± 3.4409301068170506 , 5.6 ± 3.4409301068170506 , -211.2 ± 81.3569910948039 , 211.2 ± 81.3569910948039 , 1.0 ± 3.03315017762062 , 2.6 ± 1.854723699099141 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 6,  0.44936814867123154 ± 0.10958021592140078 , 0.6120325276926764 ± 0.10675408734980657 , 0.6632080313922526 ± 0.15148779847986987 , 0.642272690601564 ± 0.19418856322661393 , 0.6120325276926764 ± 0.10675408734980656 , 0.009591797 ± 0.0055471105 , -1.2 ± 8.471127433818948 , 7.6 ± 3.9293765408777004 , 24.6 ± 98.78177969646022 , 83.0 ± 58.9406481131655 , -2.0 ± 6.418722614352485 , 6.0 ± 3.03315017762062 , 0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 7,  0.4642195308326797 ± 0.07067479507850091 , 0.6308237539191318 ± 0.06764215034506132 , 0.6669033556742064 ± 0.16529485654763637 , 0.6439062986678815 ± 0.09349954488769188 , 0.6308237539191317 ± 0.06764215034506128 , 0.018617187 ± 0.010852112 , -5.4 ± 5.425863986500215 , 5.4 ± 5.425863986500215 , -89.4 ± 232.36574618475933 , 207.4 ± 137.73685055205814 , 1.4 ± 13.154466921924278 , 10.6 ± 7.914543574963751 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 8,  0.4743367126242649 ± 0.05871605166987366 , 0.6414110152095885 ± 0.05140521527897903 , 0.7650113891453841 ± 0.1032511070213082 , 0.5657680223349766 ± 0.0793622414676517 , 0.6414110152095885 ± 0.05140521527897902 , 0.008544922 ± 0.0031552974 , -9.4 ± 3.1368774282716245 , 9.4 ± 3.1368774282716245 , -60.8 ± 62.11086861411616 , 78.8 ± 36.673696295846696 , 0.8 ± 3.655133376499413 , 3.6 ± 1.019803902718557 , -2.0 ± 1.4142135623730951 , 2.0 ± 1.4142135623730951
fold 9,  0.4794205397081395 ± 0.05409572366562107 , 0.6462975381640542 ± 0.04984413795937546 , 0.7031553647638386 ± 0.05541887571595093 , 0.6014039072715442 ± 0.06451010191170085 , 0.6462975381640542 ± 0.049844137959375506 , 0.007160156 ± 0.0025782909 , -9.8 ± 5.15363949069005 , 9.8 ± 5.15363949069005 , -71.4 ± 39.55553058675866 , 71.4 ± 39.55553058675866 , -3.8 ± 5.912698199637792 , 5.8 ± 3.9698866482558417 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 10,  0.44622622716065247 ± 0.10824097830670949 , 0.6097799852518857 ± 0.09793185136534435 , 0.6570000554756372 ± 0.1048812110116047 , 0.6081404008673912 ± 0.17124423626678445 , 0.6097799852518856 ± 0.09793185136534432 , 0.014376953 ± 0.008010724 , -10.4 ± 12.799999999999999 , 15.6 ± 5.3516352641038605 , -108.6 ± 116.98991409519029 , 143.4 ± 70.12160865239758 , 4.0 ± 4.857983120596447 , 4.8 ± 4.069397989875161 , -3.2 ± 3.7094473981982814 , 3.6 ± 3.32264954516723
unet++ timm-res2net50_26w_4s jaccard
fold 1,  0.5135180279042604 ± 0.1375195697208511 , 0.6671035065768399 ± 0.1263735897427903 , 0.6969336004771659 ± 0.06057097987662455 , 0.6561914436476267 ± 0.18502269416732692 , 0.6671035065768399 ± 0.12637358974279028 , 0.017796876 ± 0.012097477 , -12.4 ± 12.043255373859678 , 12.4 ± 12.043255373859678 , -152.6 ± 175.16803361344213 , 160.6 ± 167.86375427709223 , -3.6 ± 4.498888751680798 , 4.4 ± 3.7202150475476548 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 2,  0.5168990342507901 ± 0.056670636549381384 , 0.679730344249854 ± 0.04795496255452031 , 0.7486644999122827 ± 0.06509924196739038 , 0.6273362744829593 ± 0.06171370931113579 , 0.6797303442498539 ± 0.04795496255452027 , 0.016470702 ± 0.007009723 , -7.6 ± 9.350935782048769 , 10.0 ± 6.723094525588644 , -123.0 ± 100.72934031353526 , 123.0 ± 100.72934031353526 , -2.2 ± 3.3105890714493698 , 3.8 ± 1.16619037896906 , -1.8 ± 1.9390719429665317 , 1.8 ± 1.9390719429665317
fold 3,  0.5475441175926343 ± 0.1338606362361636 , 0.6966389329045528 ± 0.12720055417818563 , 0.7629336492439096 ± 0.0654257003744563 , 0.6604603262145503 ± 0.16762836026438252 , 0.6966389329045528 ± 0.12720055417818563 , 0.024158204 ± 0.019638404 , -21.0 ± 27.892651361962706 , 23.8 ± 25.54525396233124 , -341.4 ± 308.5473059354108 , 341.4 ± 308.5473059354108 , -2.0 ± 5.727128425310541 , 4.0 ± 4.560701700396552 , -3.8 ± 5.2306787322488075 , 4.2 ± 4.915282290977804
fold 4,  0.41209066117457543 ± 0.14983832730004876 , 0.5668171770307688 ± 0.1593865454661219 , 0.6510185866392171 ± 0.05639956444157262 , 0.5496306597155304 ± 0.22667782651342022 , 0.5668171770307688 ± 0.15938654546612188 , 0.02738086 ± 0.008248985 , -9.0 ± 11.696153213770756 , 13.8 ± 5.230678732248808 , -224.6 ± 109.69521411620472 , 224.6 ± 109.69521411620472 , -2.2 ± 10.107423014794623 , 9.0 ± 5.0990195135927845 , -0.8 ± 1.7204650534085253 , 1.6 ± 1.019803902718557
fold 5,  0.4330960357072324 ± 0.07487265315956168 , 0.6006357276087377 ± 0.07248516642546823 , 0.7076710730430948 ± 0.040988089058973644 , 0.5368731159386062 ± 0.11967205703016139 , 0.6006357276087377 ± 0.07248516642546826 , 0.022666015 ± 0.00953874 , -11.0 ± 7.899367063252599 , 11.0 ± 7.899367063252599 , -199.2 ± 207.09746497724205 , 199.2 ± 207.09746497724205 , -1.2 ± 3.709447398198282 , 3.2 ± 2.227105745132009 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 6,  0.42474220858154244 ± 0.08165015973207769 , 0.5916221273485476 ± 0.08061669389703723 , 0.6935718319351099 ± 0.10359400704612431 , 0.5446659309584068 ± 0.1344292054273534 , 0.5916221273485476 ± 0.08061669389703721 , 0.008949218 ± 0.0044301664 , -5.2 ± 8.207313811473277 , 7.6 ± 6.053098380168622 , -21.0 ± 59.59194576450747 , 57.4 ± 26.409089344390505 , -1.8 ± 5.344155686354955 , 5.4 ± 1.624807680927192 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 7,  0.3490157261273678 ± 0.08217408827821361 , 0.5119374962881051 ± 0.09037098285837926 , 0.6366419389923721 ± 0.16564862789113052 , 0.4524426339462934 ± 0.08901952526294445 , 0.5119374962881051 ± 0.09037098285837923 , 0.021535154 ± 0.0141485045 , -11.2 ± 4.214261501141095 , 11.2 ± 4.214261501141095 , -232.4 ± 231.17837269087264 , 237.6 ± 225.83055594848096 , 1.2 ± 12.351518125315609 , 10.8 ± 6.11228271597445 , -1.0 ± 1.6733200530681511 , 1.4 ± 1.3564659966250538
fold 8,  0.48051807667275614 ± 0.07482378331038039 , 0.6455308641657266 ± 0.07114153822875592 , 0.7546525904291872 ± 0.06654759315820952 , 0.5669703259778978 ± 0.08056014146329238 , 0.6455308641657266 ± 0.07114153822875591 , 0.00853125 ± 0.0038792158 , -8.2 ± 2.993325909419153 , 8.2 ± 2.993325909419153 , -75.2 ± 44.80803499373745 , 75.2 ± 44.80803499373745 , -1.8 ± 2.3151673805580453 , 2.2 ± 1.9390719429665317 , -1.2 ± 0.9797958971132713 , 1.2 ± 0.9797958971132713
fold 9,  0.4724056920430515 ± 0.04190456476508026 , 0.6406073393433682 ± 0.03765689156490683 , 0.6119152567216656 ± 0.03116977835331028 , 0.6735713762359735 ± 0.05502411917834807 , 0.6406073393433681 ± 0.03765689156490686 , 0.008232422 ± 0.002863797 , -5.0 ± 3.9496835316262997 , 5.0 ± 3.9496835316262997 , -43.2 ± 31.390444405901615 , 43.2 ± 31.390444405901615 , -3.2 ± 4.48998886412873 , 4.8 ± 2.7129319932501073 , -0.2 ± 0.9797958971132713 , 0.6 ± 0.7999999999999999
fold 10,  0.44396424317959504 ± 0.08435565917549202 , 0.6101972922346561 ± 0.0810317162621297 , 0.7474671758116518 ± 0.05502086640113918 , 0.5242374400713257 ± 0.10543484883877144 , 0.6101972922346561 ± 0.08103171626212968 , 0.013857421 ± 0.008423887 , -15.2 ± 12.106196760337244 , 16.0 ± 11.027239001672177 , -181.0 ± 93.4986630920464 , 181.0 ± 93.4986630920464 , 1.8 ± 6.910861017268399 , 5.8 ± 4.166533331199932 , -3.4 ± 3.9293765408777 , 3.4 ± 3.9293765408777
unet++ timm-res2net101_26w_4s jaccard
fold 1,  0.5145765607158552 ± 0.12327639511095165 , 0.6703349466711137 ± 0.11265079617503344 , 0.6561735271086697 ± 0.08762687177853726 , 0.6917955610073274 ± 0.1484063743700621 , 0.6703349466711137 ± 0.11265079617503349 , 0.018984376 ± 0.012441205 , -4.8 ± 6.61513416341649 , 5.6 ± 5.953150426454887 , -62.6 ± 138.02840287419107 , 81.4 ± 127.84615754882897 , 4.0 ± 4.2895221179054435 , 4.4 ± 3.8781438859330635 , -1.4 ± 1.2000000000000002 , 1.4 ± 1.2000000000000002
fold 2,  0.5027769910638685 ± 0.051772660940507934 , 0.6675570238676816 ± 0.04569980712166493 , 0.7355862914478294 ± 0.06066607762559593 , 0.6134484090707654 ± 0.05069877909140597 , 0.6675570238676816 ± 0.045699807121664944 , 0.017070312 ± 0.007470184 , -8.0 ± 8.94427190999916 , 8.4 ± 8.56971411425142 , -146.8 ± 87.16742510823639 , 146.8 ± 87.16742510823639 , 0.4 ± 4.586937976471886 , 4.4 ± 1.3564659966250536 , -2.0 ± 1.0954451150103321 , 2.0 ± 1.0954451150103321
fold 3,  0.53592048582973 ± 0.13131481670288972 , 0.6870043651585276 ± 0.1269488935007584 , 0.7478136596211008 ± 0.0629142442215972 , 0.6524652513361764 ± 0.16451141265784242 , 0.6870043651585276 ± 0.1269488935007584 , 0.024984373 ± 0.020059416 , -21.4 ± 24.896586111352697 , 21.4 ± 24.896586111352697 , -341.8 ± 282.34192037315324 , 341.8 ± 282.34192037315324 , -0.4 ± 3.261901286060018 , 2.4 ± 2.244994432064365 , -4.4 ± 5.425863986500215 , 4.4 ± 5.425863986500215
fold 4,  0.42078399012702955 ± 0.14195780391933194 , 0.5776051767593355 ± 0.14782121654587074 , 0.6207807021027903 ± 0.10355657236543515 , 0.560539119249986 ± 0.1979558158279114 , 0.5776051767593355 ± 0.14782121654587074 , 0.027474608 ± 0.007695369 , -5.2 ± 12.253978945632314 , 12.8 ± 3.655133376499413 , -167.2 ± 124.65376047275909 , 167.2 ± 124.65376047275909 , 4.0 ± 8.049844718999243 , 7.6 ± 4.8 , -1.4 ± 1.2 , 1.4 ± 1.2
fold 5,  0.4967126057140055 ± 0.03524371340394037 , 0.6629862403427843 ± 0.03194102513970643 , 0.699508177434218 ± 0.04367383428953385 , 0.6389131216957338 ± 0.07374897687398728 , 0.6629862403427843 ± 0.03194102513970643 , 0.020701172 ± 0.007699226 , -7.4 ± 7.578918128598566 , 8.2 ± 6.705221845696084 , -98.0 ± 163.97194882052236 , 124.4 ± 144.96703073457772 , 1.0 ± 5.549774770204643 , 4.6 ± 3.2619012860600183 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 6,  0.4035853369950441 ± 0.10223746139108271 , 0.5674983781112988 ± 0.1042055964969191 , 0.6018757493183526 ± 0.1350086817798912 , 0.6061068790036174 ± 0.20840920286190606 , 0.5674983781112988 ± 0.10420559649691916 , 0.010777343 ± 0.0059699896 , -4.0 ± 6.782329983125268 , 7.2 ± 3.1874754901018454 , -19.0 ± 73.5961955538464 , 67.8 ± 34.35927822291964 , -4.8 ± 6.144916598294887 , 6.4 ± 4.454211490264018 , -0.2 ± 0.4 , 0.2 ± 0.4
fold 7,  0.4135294870696041 ± 0.07602028803544814 , 0.5807649180008868 ± 0.08070538381304437 , 0.6055157639432297 ± 0.15208041040374157 , 0.5847254960277335 ± 0.09460977588544457 , 0.5807649180008868 ± 0.08070538381304437 , 0.021439452 ± 0.013941526 , -8.6 ± 5.748043145279966 , 9.0 ± 5.0990195135927845 , -157.4 ± 246.7051681663763 , 172.2 ± 236.61225665632793 , -0.6 ± 7.683749084919419 , 7.0 ± 3.22490309931942 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 8,  0.48258365320774355 ± 0.04810670879670854 , 0.6496259350041146 ± 0.04246854284119913 , 0.7566786502117439 ± 0.05855180852286053 , 0.5735665882851798 ± 0.057965878807370814 , 0.6496259350041147 ± 0.0424685428411991 , 0.008337891 ± 0.0029970473 , -8.4 ± 2.4979991993593593 , 8.4 ± 2.4979991993593593 , -56.6 ± 22.544178849538962 , 56.6 ± 22.544178849538962 , 1.0 ± 3.521363372331802 , 3.0 ± 2.0976176963403033 , -1.4 ± 1.3564659966250536 , 1.4 ± 1.3564659966250536
fold 9,  0.45254853723346383 ± 0.025794915188007608 , 0.6226774736755329 ± 0.02434166411102786 , 0.6109371837434302 ± 0.06163916728513628 , 0.6449973744949045 ± 0.06343939661371792 , 0.6226774736755329 ± 0.024341664111027856 , 0.008341797 ± 0.0024832003 , -8.8 ± 5.1536394906900505 , 8.8 ± 5.1536394906900505 , -66.2 ± 65.53594433591387 , 69.0 ± 62.58114732089849 , -4.6 ± 6.406246951218788 , 6.6 ± 4.317406628984581 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 10,  0.45350532421377593 ± 0.0788754978466979 , 0.6200788071162326 ± 0.07261941437451273 , 0.6533096835265355 ± 0.04428962105993987 , 0.60149709175431 ± 0.12020362100560752 , 0.6200788071162326 ± 0.07261941437451269 , 0.015011718 ± 0.009184621 , -14.4 ± 13.602940858505562 , 16.8 ± 10.49571341072154 , -148.2 ± 109.32044639499054 , 153.0 ± 102.49487792080149 , 2.0 ± 6.29285308902091 , 6.0 ± 2.756809750418044 , -2.8 ± 4.4 , 3.6 ± 3.7735924528226414
unet++ timm-res2net50_26w_6s jaccard
fold 1,  0.5247277781428459 ± 0.10895717224373837 , 0.6814040061959588 ± 0.09639846956262758 , 0.6694090657950924 ± 0.07288315926433427 , 0.6957737612752998 ± 0.12150873173730445 , 0.6814040061959588 ± 0.09639846956262757 , 0.019048829 ± 0.014178015 , -8.4 ± 5.276362383309168 , 8.4 ± 5.276362383309168 , -105.8 ± 110.13337368845103 , 105.8 ± 110.13337368845103 , -0.6 ± 3.2619012860600183 , 2.6 ± 2.0591260281974 , -0.8 ± 1.1661903789690602 , 1.2 ± 0.7483314773547883
fold 2,  0.49870127383959834 ± 0.06671834178406041 , 0.6629897764619488 ± 0.05665996494517949 , 0.7722966140560181 ± 0.06175726497577367 , 0.5852565913321012 ± 0.07177774714513951 , 0.6629897764619488 ± 0.05665996494517943 , 0.016320312 ± 0.0067815674 , -8.6 ± 8.2365041127896 , 10.6 ± 5.4258639865002145 , -161.0 ± 75.3684284034104 , 161.0 ± 75.3684284034104 , 0.4 ± 3.136877428271624 , 2.4 ± 2.0591260281974 , -2.0 ± 1.0954451150103321 , 2.0 ± 1.0954451150103321
fold 3,  0.544712483412533 ± 0.1263822447079002 , 0.6955139367442854 ± 0.1192472656043736 , 0.7383330358567612 ± 0.07989761034232003 , 0.6738555366465558 ± 0.15865331044138836 , 0.6955139367442853 ± 0.1192472656043736 , 0.025027344 ± 0.020069472 , -22.6 ± 26.73275144836386 , 22.6 ± 26.73275144836386 , -334.6 ± 257.376455799671 , 334.6 ± 257.376455799671 , -1.4 ± 3.3823069050575527 , 3.0 ± 2.0976176963403033 , -4.2 ± 5.5641710972974225 , 4.6 ± 5.238320341483519
fold 4,  0.4089676853472154 ± 0.1217956268625555 , 0.5694525056987689 ± 0.12819914298090387 , 0.6991418162297585 ± 0.10081038777282102 , 0.4871989254166837 ± 0.1351805465030151 , 0.5694525056987689 ± 0.12819914298090387 , 0.025785154 ± 0.0073768175 , -12.8 ± 7.0823724838503095 , 12.8 ± 7.0823724838503095 , -327.2 ± 136.84063723908918 , 327.2 ± 136.84063723908918 , -2.8 ± 7.547184905645284 , 7.6 ± 2.65329983228432 , -2.0 ± 1.7888543819998317 , 2.0 ± 1.7888543819998317
fold 5,  0.4126704646263972 ± 0.04997082333759311 , 0.5824550948380949 ± 0.05053329177440574 , 0.7294442155260972 ± 0.04132193164270261 , 0.4889556019151483 ± 0.06409314446350876 , 0.5824550948380949 ± 0.05053329177440573 , 0.022466797 ± 0.008538136 , -9.2 ± 4.578209256903839 , 9.2 ± 4.578209256903839 , -176.6 ± 135.35671390810282 , 176.6 ± 135.35671390810282 , 1.0 ± 2.756809750418044 , 2.6 ± 1.3564659966250536 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 6,  0.4269090841746742 ± 0.07347425362779171 , 0.5945341442619396 ± 0.07452184545955974 , 0.6765883732650837 ± 0.08920820962801079 , 0.558204587518602 ± 0.12832295516236997 , 0.5945341442619396 ± 0.07452184545955973 , 0.008845704 ± 0.0041601397 , -1.4 ± 10.091580649234292 , 9.8 ± 2.7856776554368237 , -20.6 ± 56.6730976742934 , 55.4 ± 23.812601705819546 , -1.0 ± 7.974960814950754 , 7.8 ± 1.9390719429665317 , -0.2 ± 0.4 , 0.2 ± 0.4
fold 7,  0.43127940253553926 ± 0.06771643565566485 , 0.5994225031157805 ± 0.06822177977309314 , 0.6088540186117379 ± 0.15082152822853848 , 0.6207080605374691 ± 0.04808669065138182 , 0.5994225031157805 ± 0.0682217797730932 , 0.020619141 ± 0.012507451 , -9.2 ± 3.370459909270543 , 9.2 ± 3.370459909270543 , -143.0 ± 249.79591670001332 , 207.0 ± 199.99499993749845 , -1.2 ± 10.107423014794621 , 8.0 ± 6.29285308902091 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 8,  0.5015387181386604 ± 0.08306388706528336 , 0.6639053997656932 ± 0.07470899607802606 , 0.6696177840344057 ± 0.08660945362406415 , 0.6625614576213437 ± 0.08258702656212703 , 0.6639053997656931 ± 0.07470899607802604 , 0.009173827 ± 0.0042253933 , -8.6 ± 3.6110940170535577 , 8.6 ± 3.6110940170535577 , -32.6 ± 47.20423709795553 , 41.8 ± 39.29071137050079 , -1.4 ± 2.8705400188814645 , 2.6 ± 1.8547236990991407 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 9,  0.4720597501325942 ± 0.06245786290920572 , 0.6388486461439323 ± 0.05921714031862022 , 0.6417204347578888 ± 0.06084348628215579 , 0.638262604323237 ± 0.07048058607385455 , 0.6388486461439323 ± 0.059217140318620236 , 0.007767578 ± 0.0025164532 , -10.0 ± 4.898979485566356 , 10.0 ± 4.898979485566356 , -70.4 ± 35.2 , 70.4 ± 35.2 , -4.6 ± 5.6780278266313555 , 6.2 ± 3.867815921162743 , -1.0 ± 1.0954451150103321 , 1.4 ± 0.4898979485566356
fold 10,  0.4466321767171447 ± 0.09336975383834197 , 0.6117576611026113 ± 0.08888793775291763 , 0.704959295814219 ± 0.07237678427355103 , 0.5679899971974336 ± 0.14788044937005906 , 0.6117576611026113 ± 0.08888793775291765 , 0.014130859 ± 0.008312141 , -14.2 ± 12.188519188154071 , 16.2 ± 9.368030742904295 , -123.6 ± 93.44645525647294 , 130.0 ± 84.31607201477071 , 1.0 ± 6.44980619863884 , 6.2 ± 2.039607805437114 , -2.6 ± 3.8781438859330635 , 2.6 ± 3.8781438859330635
unet++ timm-res2net50_26w_8s jaccard
fold 1,  0.5164028252135554 ± 0.11764287945980771 , 0.6727826338124648 ± 0.10720202151825181 , 0.6500213012980612 ± 0.07622339735649697 , 0.7140985576070438 ± 0.1727300373682326 , 0.6727826338124647 ± 0.10720202151825178 , 0.018533204 ± 0.010579142 , -9.4 ± 13.032267646115928 , 9.4 ± 13.032267646115928 , -123.8 ± 193.8013415846237 , 125.0 ± 193.0295314194178 , -1.8 ± 2.925747767665559 , 2.6 ± 2.244994432064365 , -1.0 ± 2.0976176963403033 , 1.4 ± 1.8547236990991407
fold 2,  0.4851196786543316 ± 0.0472570378698021 , 0.6519937626280283 ± 0.04128541004605573 , 0.7314266914996944 ± 0.0643826031567595 , 0.5920258029958287 ± 0.050089532001031264 , 0.6519937626280283 ± 0.04128541004605573 , 0.017552733 ± 0.0071222857 , -9.4 ± 6.086049621881176 , 9.8 ± 5.418486873657627 , -160.8 ± 78.65468835358767 , 160.8 ± 78.65468835358767 , -0.6 ± 1.8547236990991407 , 1.8 ± 0.7483314773547883 , -2.0 ± 1.4142135623730951 , 2.0 ± 1.4142135623730951
fold 3,  0.5210984466749597 ± 0.11359545789982253 , 0.677163528003695 ± 0.10722331700605897 , 0.7209859770315294 ± 0.0739782896953726 , 0.6628208582662085 ± 0.15405739720995612 , 0.6771635280036948 ± 0.10722331700605901 , 0.025740232 ± 0.017762821 , -19.6 ± 20.981896959045432 , 20.0 ± 20.600970850908944 , -304.8 ± 287.9481897842041 , 304.8 ± 287.9481897842041 , 1.2 ± 1.9390719429665317 , 1.6 ± 1.624807680927192 , -4.0 ± 5.059644256269407 , 4.0 ± 5.059644256269407
fold 4,  0.4283634694601351 ± 0.14013697552011953 , 0.5854223054345262 ± 0.1469707196656137 , 0.630116684913151 ± 0.06537481279736039 , 0.5853150916026988 ± 0.20972911581960527 , 0.5854223054345262 ± 0.1469707196656137 , 0.02767383 ± 0.008282265 , -9.2 ± 9.260669522232181 , 10.8 ± 7.332121111929345 , -231.0 ± 132.5609293872067 , 231.0 ± 132.5609293872067 , -3.6 ± 8.822698000045111 , 8.8 ± 3.655133376499413 , -0.8 ± 1.1661903789690602 , 1.2 ± 0.7483314773547883
fold 5,  0.4731343748123364 ± 0.05223235388375453 , 0.6405784371393888 ± 0.04999809302915086 , 0.7188562921968421 ± 0.044781777670721244 , 0.5791397872661985 ± 0.059322142702994074 , 0.6405784371393888 ± 0.04999809302915083 , 0.021244138 ± 0.009831854 , -12.0 ± 8.07465169527454 , 12.0 ± 8.07465169527454 , -199.4 ± 123.94773091912576 , 199.4 ± 123.94773091912576 , -2.2 ± 4.4 , 4.2 ± 2.5612496949731396 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 6,  0.3924773634297737 ± 0.09726940114937158 , 0.5567604292748626 ± 0.09956925793960593 , 0.7254159629274426 ± 0.1114434562385002 , 0.48918609901143917 ± 0.1625794135906319 , 0.5567604292748626 ± 0.09956925793960592 , 0.008855469 ± 0.004090379 , -5.4 ± 8.8 , 7.8 ± 6.764613810115105 , -73.6 ± 65.7224466982172 , 74.4 ± 64.8154302616283 , -3.0 ± 7.694153624668538 , 7.0 ± 4.381780460041329 , -0.2 ± 0.4000000000000001 , 0.2 ± 0.4000000000000001
fold 7,  0.38620360645001917 ± 0.06771060522944773 , 0.5536168226228316 ± 0.07363656974413922 , 0.6705651478163015 ± 0.1562468301739375 , 0.48494195463635126 ± 0.05017101322871897 , 0.5536168226228316 ± 0.07363656974413926 , 0.020113282 ± 0.013564882 , -15.4 ± 7.657675887630659 , 15.4 ± 7.657675887630659 , -233.8 ± 253.5455777567418 , 253.0 ± 234.39027283571306 , -2.4 ± 9.09065454189081 , 8.0 ± 4.9396356140913875 , -1.0 ± 1.0954451150103321 , 1.0 ± 1.0954451150103321
